Country and Regions,Country and Regions Name,Country and Regions - RegionId,Indicators,Indicators Name,Scale,Units,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
NER,Niger,NE,NE.GDI.PUB.ZS,"Gross capital formation, Public sector (% GDP)",units,Percentage of GDP,5.1111833169,4.6976555772,3.0619297664,2.6633708479,2.5688924755,1.9918682787,0.908433415,0.6258548212,4.5348525865,3.8689235336,11.7474465965,12.6590927943,10.0880280991,6.7461424168,11.9361821437,11.4057646438,12.3437185808,12.2262041739,12.4768171846,9.0286342094,4.2752531382,4.5382460382,6.2630271573,4.2574949195,5.4446291403,6.9801753724,6.7492921524,6.3403024508,6.6693833085,7.6025124321,7.6881344111,5.3006493135,9.8784883186,11.3532970424,11.5241872318,14.5662228432,9.8408641892,10.3521678049,9.5333421811,9.0773251945,9.019896548
NER,Niger,NE,NE.EXPO.GNFS.ZS,Exports of goods and services (% of GDP),units,Percentage of GDP,24.5853211579,24.1569563009,20.9659190568,20.8266868063,22.9172099834,20.692530945,20.0060579028,20.8022281992,18.3013743351,16.5975364982,21.3361772086,16.9639180391,17.0177590704,14.9923016509,16.2916365665,19.0626400207,19.5745527845,17.9167989886,18.6733595401,16.7472967083,19.242533655,18.1520063015,15.3872143594,17.0289368614,18.4777097365,18.7436730959,18.0772661743,17.4602842137,17.730138276,20.3215134551,22.1982604152,20.90235961,21.8633277147,22.6355063018,21.019768719,18.1888513129,16.1675457296,16.6237802659,15.5574777624,15.0049200056,14.224405247
NER,Niger,NE,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),units,Percentage of GDP,38.1327190076,36.210004059,36.0945633204,26.910231972,26.9743250387,32.8391552235,20.6886004281,25.1832116751,23.5871289535,23.2998339658,29.1078198138,25.8638613235,24.4425273777,20.881174558,25.4154554096,26.5366506034,27.1928701,25.9817489181,28.1262148183,24.785615992,27.3407177381,26.381152515,24.406228228,23.877449767,29.4083285635,-31.128508671,29.5284284918,29.9753721696,35.6874164653,46.8564580703,49.0919522576,47.7868220143,39.3651461859,39.0807528706,39.2761144711,40.6605636272,33.2034616872,32.963689373,32.1168577023,31.7625188661,31.698989035
NER,Niger,NE,GC.BAL.CASH.GD.CD,"Central government, Fiscal Balance (Current US $)",millions,U.S. dollars,-25.5580690753654,-125.122091757933,-57.2097094066096,3.41147864558909,-2.28850036033606,-45.407237670903,-89.8050099704623,-121.446009805731,-115.49242652464,-128.520447056676,-172.993479879564,-84.0083651186522,-110.315867730596,-85.4626057435697,-104.465095122914,-73.1516354303731,-8.64022273216431,-54.4819993089483,-58.8004444846665,-108.245673260089,-62.913019222438,-62.9384204692253,-60.7783420597893,-72.0487661299504,-89.0006046360226,-69.4602953974132,-42.0778742869951,41.1044552131116,183.338625396856,-286.716305578377,-136.186164039797,-101.901221530935,-50.4746340377645,-195.893030249363,-668.788429807722,-662.20361169059,-461.730569081021,-424.120102029016,-594.995487437165,-492.202884451075,-426.633144857498
NER,Niger,NE,GC.REV.TOTL.GD.CD,"Central government, total revenue and grants  (Current US $)",millions,U.S. dollars,366.332323413571,276.74062647637,304.306964928774,311.494242485712,223.815335240867,229.707202335157,308.109149962969,357.017995949449,333.719395248525,327.883872247033,389.694441936768,309.094069128543,282.96775661033,286.758825883383,185.695712192628,213.485480843118,252.091204420795,239.892124001225,300.443320406663,270.728057468351,238.024200908116,272.369086412374,338.44149705198,400.921557688427,498.024659984552,611.326305541266,631.741903499751,741.990909389312,1199.13170707529,1004.89999241911,1041.43737248792,1654.07088301391,1487.67802255635,1889.59381677678,1887.22043011287,1678.79081376658,1541.42058337071,1754.11709272576,1984.60766393159,2194.15640604424,2425.65989578112
NER,Niger,NE,GC.XPN.TOTL.GD.CD,"Central government, total expenditure and net lending  (Current US $)",millions,U.S. dollars,391.890392488937,401.862718234303,361.516674335384,308.082763840123,226.103835601203,275.11444000606,397.914159933431,478.46400575518,449.211821773165,456.404319303709,562.687921816333,393.102434247195,393.283624340926,372.221431626952,290.160807315542,286.637116273491,260.731427152959,294.374123310173,359.243764891329,378.97373072844,300.937220130554,335.3075068816,399.219839111769,472.970323818377,587.025264620574,680.786600938679,673.819777786746,909.51431611144,1120.79970872938,1291.61629799749,1177.62353652772,1755.97210454484,1538.15265659412,2085.48684702614,2556.00885992059,2340.99442545717,2003.15115245173,2178.23719475478,2579.60315136875,2686.35929049532,2852.29304063862
NER,Niger,NE,GC.BAL.CASH.GD.ZS,"Central government, Fiscal Balance (% of GDP)",units,Percentage of GDP,-1.0188679245,-5.7636887608,-2.8355957768,0.1892009897,-0.156641604,-3.1525266574,-4.7171242227,-5.4388317687,-5.0647820966,-5.8967352222,-6.9754727716,-3.6087265915,-4.7043769669,-3.8486005089,-6.6827975573,-4.1655559044,-0.4596472363,-3.1475331951,-2.973119367,-5.6492906124,-3.774830933,-3.4676115651,-2.8300044637,-2.7265489163,-3.0710042315,-2.0651239947,-1.1537430834,0.9595891205,3.3930471051,-5.3123925603,-2.3814650611,-1.5899280661,-0.7270687924,-2.5546990529,-8.1264901129,-9.1321752139,-6.0700123081,-5.2233393421,-5.8882283304,-4.496547332,-3.5964756215
NER,Niger,NE,GC.REV.TOTL.GD.ZS,"Central government, total revenue and grants  (% of GDP)",units,Percentage of GDP,14.6037735849,12.7479233768,15.0829562594,17.2755057488,15.3195488722,15.9480760315,16.1838313363,15.9886753092,14.6348645465,15.0438659571,15.7133261372,13.2776775856,12.0670491378,12.9134860051,11.8792487614,12.1567440016,13.4108840722,13.8590439615,15.19127725,14.1291695781,14.2816403901,15.0062582914,15.758754104,15.1721160175,17.184555593,18.1753419693,17.3218791118,17.3218791118,22.1923250406,18.6191825845,18.2114441167,25.8078723765,21.4294622235,24.6427528737,22.9317336884,23.1515074641,20.2638563255,21.6031939472,19.6401877294,20.0448401365,20.4480753227
NER,Niger,NE,GC.XPN.TOTL.GD.ZS,"Central government, total expenditure and net lending  (% of GDP)",units,Percentage of GDP,15.6226415094,18.5116121377,17.9185520362,17.0863047591,15.4761904762,19.1006026889,20.9009555589,21.4275070779,19.6996466431,20.9406011793,22.6887989087,16.8864041771,16.7714261047,16.762086514,18.5620463187,16.322299906,13.8705313085,17.0065771566,18.164396617,19.7784601905,18.056471323,18.4738698565,18.5887585678,17.8986649339,20.2555598245,20.240465964,18.4756221953,21.2327359201,20.742635104,23.9315751448,20.5929091777,27.3978004427,22.1565310159,27.1974519267,31.0582238014,32.283682678,26.3338686336,26.8265332893,25.5284160597,24.5413874685,24.0445509442
NER,Niger,NE,BG.CAB.CD,"Current account balance (Net, BoP, cur. US$)",millions,U.S. dollars,-277.3,-192.7,-233.1,-63.7000000000001,-6.60000000000006,-68.6,41.3,-90.074798695681,-83.3,-110.9,-108.6,-25.1,-44.5,-15.8920751518576,-99.6541253102422,-148.982167902224,-109.329985353402,-135.05938723849,-142.703239989136,-131.53844557318,-111.459423929481,-92.7577248020071,-201.651029773116,-197.908353950717,-230.853664637768,-310.990775540127,-313.801485387215,-360.759406413553,-699.857797799935,-1321.00616263717,-1132.63481963902,-1429.43548391202,-1021.93838069958,-1150.22661510703,-1305.25178549018,-1485.68557223463,-1180.76282068467,-1192.24617344655,-1615.26351157002,-1828.17275142446,-2071.96771583258
NER,Niger,NE,BG.WEO.ADB.CAB.GDP.ZS,Current account balance (As % of GDP),units,Percentage of GDP,-11.054515685,-8.8766324843,-11.5535873617,-3.5328091698,-0.4517519876,-4.7627501647,2.1693358807,-4.0339050867,-3.6530217724,-5.0882793448,-4.3789878296,-1.0782145006,-1.8976850687,-0.7156609371,-6.3750322002,-8.4836592579,-5.8161956208,-7.8026487654,-7.2154857037,-6.8649294089,-6.6876536275,-5.1105152763,-9.389418912,-7.4894663293,-7.9657052202,-9.2460665336,-8.6041963734,-8.4219776109,-12.9522650759,-24.4761221246,-19.8061988818,-22.3029671329,-14.7206516409,-15.0004461135,-15.8601962249,-20.4884732111,-15.5225695122,-14.6833557604,-15.9850630309,-16.7013757284,-17.4664848907
NER,Niger,NE,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",units,percentage,,24.2993309218,10.4009383206,1.6208953205,8.4115983296,-1.0700330346,-3.2460581892,-6.6381109467,0.5986806834,-0.8189882426,-2.0374469575,1.4996047234,-5.9112094117,-0.3281338809,35.5346341402,10.9151565515,5.3390229354,2.9283782029,4.5434040749,-2.2826234429,2.9080305777,3.9854184536,2.6406687288,-1.6077149653,0.2245435407,7.8210258276,0.4048582996,0.4,11.3,4.298304755,-2.7855560567,2.9436194802,0.4653649074,2.2919726688,-0.9,1.043412798,0.2,2.4,4.1861452015,2.7016834459,2.5573447323
NGA,Nigeria,NG,NY.GDP.MKTP.KD.ZG,Real GDP growth (annual %),units,percentage,,20.8382279622,-1.0531883983,-5.0504502302,-2.0215359103,8.3228258598,-8.7541765507,-10.7516975998,7.5425182716,6.4671916212,12.7660088565,-0.6178494436,0.433726281,2.0903783447,0.9097607773,-0.3074662793,4.993705316,2.8022565547,2.7156392491,0.4742379374,5.3180920267,8.1643105479,21.1771178879,10.3354737672,10.5850162509,6.5119281084,6.0310229011,6.4498316504,5.9836635883,6.9344168804,10.6,4.88738659,4.279277261,5.3944163074,6.3097186627,2.6526932888,-1.5830654925,0.824,1.9427225265,2.3401126945,2.4454969702
NGA,Nigeria,NG,NY.GDP.PCAP.KD.ZG,Real per Capita GDP Growth Rate (annual %),units,percentage,,17.6015314503,-3.5952290785,-7.4275503204,-4.4686153375,5.5820711497,-11.0988396207,-13.0645393065,4.7500442696,3.7218429366,9.8949139437,-3.115803396,-2.0667959985,-0.4332002974,-1.5748162801,-2.7586103994,2.4133163433,0.2759087361,0.1888737527,-2.0023767949,2.7142893542,5.481894411,18.160302167,7.5716445172,7.7907890907,3.7936467109,3.2990117631,3.6849806296,3.2130495595,4.1261876938,7.687403752,2.1190935812,1.5240855175,2.6146256148,3.5196242382,-0.0222351906,-4.1271770126,-1.7623664834,-0.6537501401,-0.250533767,-0.1337620995
NGA,Nigeria,NG,NY.GDP.MKTP.KD,"Gross domestic product, (constant prices US$)",millions,U.S. dollars,30445.4708165402,36789.767429456,36402.3018671274,34563.821728681,33865.1016604636,36683.6350989082,33472.2849171353,29873.4460631014,32126.6561907674,34204.3486081084,38570.8787807277,38332.5688207893,38498.8272459475,39303.5983936603,39661.1671159133,39539.222401055,41513.6946520016,42677.0148814855,43835.9686479513,44043.8554415067,46386.1482059927,50173.2573967391,60798.5072638461,67082.3210329501,74182.9956157687,79013.7389589251,83779.0756505533,89182.6849882994,94519.0768370165,101073.423656386,111787.206563963,117250.679506938,122268.161173464,128863.814798598,136994.758970349,140628.809747522,138402.563587889,139543.000711853,142253.934020789,145582.836389249,149143.060242337
NGA,Nigeria,NG,NY.GDP.MKTP.CD,"Gross domestic product, current prices (current US$)",millions,U.S. dollars,60592.5261423844,62312.4485730303,53934.0180689523,36507.7197013534,26475.7775370606,25965.9890500636,20562.826233317,21911.7892986157,24311.3126631498,23487.1387419545,31479.9527155924,28336.8753104519,25521.8247359252,15789.6873445059,18086.4305480057,36945.479588687,46019.8385166207,35386.2294195673,32748.9071291657,35870.792991612,46386.1481076614,44138.1133091626,59116.8682490039,67656.0233237659,93550.7342395634,165344.706665525,244135.696579257,265697.266578114,332122.733223036,270534.004467769,369062.403205629,414095.238505478,460951.712208956,513258.046204339,554863.289256545,494583.095075663,404649.570538402,375745.475265181,409182.443363982,458464.952757843,512956.808745281
NGA,Nigeria,NG,NE.CON.TETC.CD,Final consumption expenditure  (current US$),millions,U.S. dollars,48410.7417113628,53218.5031299928,45332.1949000704,30828.2424633243,27598.6964279871,26658.2298389405,19299.6544584191,17130.5872740758,20886.1558482358,18217.2968220128,19950.2319942011,21562.4744862852,21227.41883298,16504.6254500452,18213.6561857126,22818.449953472,26179.4188412168,26485.9614408933,25931.3046280947,27928.3219051532,26896.0606444739,28651.1350099286,43881.7173974175,48967.6555821583,70113.5722957831,135595.85531409,177099.662268005,220546.149695112,256159.937081753,217545.41336259,276178.297975371,306109.609666835,306970.56990734,412205.424498545,444635.629972419,417971.820183226,351719.602385331,317618.203140804,333461.443419343,379896.842103247,429956.738271872
NGA,Nigeria,NG,NE.CON.GOVT.CD,General government final consumption expenditure (current US$),millions,U.S. dollars,6427.02633922891,7972.77764394122,6850.93979294401,4716.88606159854,2850.22822405058,2052.82454477792,2102.38710695752,3288.30462835516,3399.82535641236,3302.17586413021,3466.52892947137,3154.13122771968,2322.01161774553,1951.81444487467,2363.96150148016,2303.57242900151,2360.43185547091,2527.95071165084,3939.81104651163,4943.32488172972,9623.36810931474,12811.540581744,11325.2553615064,13571.1116376559,5846.69222698573,7551.39848565139,9975.79421339397,16944.9451886812,24221.6160503636,21960.3092844951,32150.4414978174,35174.5029746158,37798.2721610884,36846.9573611165,36750.5252600737,29354.2933653895,21787.4708101509,17376.2833468705,18163.5857101944,19391.9799502153,20789.1502452636
NGA,Nigeria,NG,NE.CON.PETC.CD,Household final consumption expenditure (current US$),millions,U.S. dollars,41983.7153721339,45245.7254860516,38481.2551071263,26111.3564017258,24748.4682039366,24605.4052941626,17197.2673514616,13842.2826457206,17486.3304918234,14915.1209578826,16483.7030647297,18408.3432585655,18905.4072152344,14552.8110051705,15849.6946842324,20514.8775244705,23818.9869857458,23958.0107292425,21991.4935815831,22984.9970234235,17272.6925351591,15839.5944281846,32556.4620359111,35396.5439445024,64266.8800687974,128044.456828438,167123.868054611,203601.20450643,231938.321031389,195585.104078095,244027.856477554,270935.106692219,269172.297746252,375358.467137429,407885.104712345,388617.526817837,329932.13157518,300241.919793933,315297.857709148,360504.862153032,409167.588026609
NGA,Nigeria,NG,NE.GDI.TOTL.CD,Gross capital formation (current US$),millions,U.S. dollars,12000.2554453238,11556.2524301614,10487.4870185144,6600.11389955281,5732.12468901866,5735.00547671521,5077.22011154856,4302.94074251935,4317.29498678344,4845.71900123018,6911.89398108438,6501.09574633646,6053.31404509132,4816.82993914206,4505.19277831195,4153.49890730219,5501.00867825087,6056.70129204642,8643.76820936492,10329.6533073854,9449.96725346381,10596.9951406585,18011.3984958089,17204.8519612989,6428.37716712537,15810.0983101096,31368.7532033506,40167.3460140316,45183.1894959826,53438.7705566194,63813.6268257683,67133.040021409,68717.2523197558,76749.3734156606,89837.7804385366,76611.4362411496,62181.4682120146,58144.0859790558,62730.0621744748,67960.695783406,73738.3281365118
NGA,Nigeria,NG,NE.GDI.PVTE.CD,"Gross capital formation, Private sector  (current US$)",millions,U.S. dollars,6660.26519794496,5977.70927593529,5290.28135851072,3593.34894020871,5047.9925964962,5306.6657749025,5747.21532850795,3992.25178288692,4095.88368455872,4693.98972049353,5803.86069960317,5628.02200638516,5735.66714023615,5255.60326925532,4442.01541735122,2508.41687559866,3751.56485885132,4154.88377944598,4943.28745098124,7798.13686308946,5044.88529589434,3779.77241319818,12800.8925815821,4331.71263059619,4380.52433063,10937.8107765728,19263.3887017266,23342.6601056446,31116.0406361891,38501.4827300934,41543.7150719477,43793.9137492998,44818.8445148913,49460.5791036209,58598.4863215373,49797.4335567472,40455.7859064586,37894.9038909055,40722.004631609,43898.5606034745,47391.9945285738
NGA,Nigeria,NG,NE.GDI.PUB.CD,"Gross capital formation, Public sector  (current US$)",millions,U.S. dollars,5339.99024737888,5578.54315422612,5197.20566000371,3006.7649593441,684.132092522451,428.339701812712,-669.995216959387,310.68895963243,221.411302224718,151.729280736646,1108.03328148121,873.073739951303,317.64690485517,-438.773330113258,63.1773609607363,1645.08203170353,1749.44381939955,1901.81751260044,3700.48075838368,2531.51644429596,4405.08195756947,6817.22272746036,5210.50591422678,12873.1393307027,2047.85283649537,4872.28753353681,12105.364501624,16824.685908387,14067.1488597934,14937.287826526,22269.9117538206,23339.1262721092,23898.4078048645,27288.7943120397,31239.2941169993,26814.0026844023,21725.682305556,20249.1820881503,22008.0575428658,24062.1351799315,26346.333607938
NGA,Nigeria,NG,NE.EXPO.GNFS.CD,Exports of goods and services (current US$),millions,U.S. dollars,18842.088477618,13825.581707974,8603.87823821489,4889.46186474775,12320.99778222,12855.99768592,7118.89871859801,7756.698603794,6806.898774758,9946.410294,14321.9692600563,12443.7984739341,12316.4354019421,10408.030361851,10316.3065162865,12239.8220451553,16332.1318217303,16761.6426458624,10949.6161471791,13832.1103452956,24954.1083602809,20798.9264374203,19354.0501318548,28846.8673957869,37356.3473138096,35116.4530461438,66841.755126893,56141.5288026282,82982.7227487357,52147.0414048099,93240.3524929885,129735.23152543,144917.44487457,97579.5390951917,98323.2526357674,52753.7642663268,37301.0373429612,49491.5486160908,64102.0418975135,64329.4001495773,65335.3606974456
NGA,Nigeria,NG,NE.IMP.GNFS.CD,Imports of goods and services (current US$),millions,U.S. dollars,14551.4696526276,17471.693567815,12449.4924112976,6327.39182465201,10852.0,10429.0,8536.0,6689.0,6631.3,7300.25769940168,9164.83594712658,10792.5045120251,11535.6943376515,10719.5431646619,9646.24562539257,11801.8807408585,12681.862581221,13918.0759592348,12546.95102131,14759.185217849,14913.9881505572,15908.9432788448,22042.3400263439,16154.4892288,20347.5625371547,-21177.7000048179,31174.4740189919,51157.7579336573,52203.1161034349,52597.2208562507,64169.8740884985,88882.6427081958,59653.5548927109,73276.2908050586,77933.3737901779,52753.9256150392,46552.5374019042,49508.3624707702,51111.1041273487,53721.9852783872,56073.6183605492
NGA,Nigeria,NG,NE.CON.TETC.ZS,Final consumption expenditure  (% of GDP),units,Percentage of GDP,79.8955659937,85.4058929615,84.0512102067,84.4430786571,104.2413065654,102.6659519402,93.8570128417,78.1797736397,85.9112633597,77.5628611989,63.3744026697,76.093338627,83.1735937874,104.5278800646,100.7034314337,61.7624949182,56.8872462074,74.8482160302,79.1821984343,77.8581112263,57.9829577184,64.9124596904,74.2287585543,72.3773777655,74.9471106408,82.0079808109,72.5414860463,83.006555745,77.1280949653,80.4133342833,74.8324119652,73.9225137608,66.5949516569,80.3115367693,80.1342670495,84.5099285327,86.9195541014,84.5301471473,81.4945628356,82.8627880535,83.81928672
NGA,Nigeria,NG,NE.CON.GOVT.ZS,General government final consumption expenditure (% of GDP),units,Percentage of GDP,10.6069621922,12.7948392761,12.7024465045,12.9202428971,10.7654183907,7.9058207289,10.2242127765,15.0070109909,13.9845404628,14.0595067812,11.0118619325,11.130836386,9.0981410686,12.361324213,13.070359545,6.2350589427,5.1291615346,7.1438826716,12.0303588482,13.7809188743,20.7462108882,29.0260267629,19.1574007503,20.0589850998,6.2497555733,4.5670639466,4.0861677965,6.3775383943,7.2929714312,8.1173933486,8.7113835543,8.4943026878,8.2000502786,7.1790316067,6.6233477636,5.9351590577,5.3842812143,4.6244823932,4.4389943911,4.2297627842,4.0528071547
NGA,Nigeria,NG,NE.CON.PETC.ZS,Household final consumption expenditure  (% of GDP),units,Percentage of GDP,69.2886038015,72.6110536854,71.3487637022,71.52283576,93.4758881747,94.7601312113,83.6328000652,63.1727626488,71.9267228969,63.5033544177,52.3625407371,64.9625022409,74.0754527188,92.1665558516,87.6330718887,55.5274359756,51.7580846729,67.7043333585,67.1518395861,64.077192352,37.2367468303,35.8864329276,55.071357804,52.3183926657,68.6973550675,77.4409168643,68.4553182498,76.6290173507,69.8351235342,72.2959409346,66.1210284109,65.4282110729,58.3949013784,73.1325051625,73.5109192859,78.574769475,81.5352728872,79.9056647541,77.0555684445,78.6330252693,79.7664795653
NGA,Nigeria,NG,NE.GDI.TOTL.ZS,Gross capital formation (% of GDP),units,Percentage of GDP,19.8048442759,18.5456561166,19.4450319001,18.0786802176,21.6504489094,22.0866051575,24.691256221,19.6375598719,17.7583787704,20.63137215,21.9564941648,22.9421757872,23.7181867195,30.5061768105,24.9092421324,11.2422384377,11.9535592813,17.115983792,26.3940661448,28.796835659,20.3723905497,24.0087179677,30.4674436067,25.4298894852,6.8715411155,9.5619016955,12.8489006904,15.1177114207,13.6043651868,19.753069734,17.2907416934,16.2119806699,14.907690003,14.953369749,16.1909757192,15.4901040905,15.3667451393,15.4743276517,15.330584973,14.8235313026,14.3751534007
NGA,Nigeria,NG,NE.GDI.PVTE.ZS,"Gross capital formation, Private sector (% GDP)",units,Percentage of GDP,10.9918922712,9.5931221013,9.8088025849,9.842709897,19.0664564598,20.436986878,27.9495399285,18.2196521173,16.8476451326,19.9853620829,18.4366881108,19.8611242232,22.4735778087,33.2850369649,24.5599340653,6.7895095788,8.1520600241,11.7415272766,15.0945111893,21.7395162268,10.8758444098,8.5635115093,21.6535363945,6.402552822,4.682511972,6.6151562981,7.8904432951,8.7854347944,9.3688379396,14.23166112,11.2565557237,10.5758071277,9.7231105402,9.6365910811,10.5608872413,10.0685676588,9.9977335581,10.0852588748,9.9520410252,9.5751180847,9.2389834233
NGA,Nigeria,NG,NE.GDI.PUB.ZS,"Gross capital formation, Public sector (% GDP)",units,Percentage of GDP,8.8129520047,8.9525340152,9.6362293152,8.2359703206,2.5839924496,1.6496182795,-3.2582837075,1.4179077546,0.9107336378,0.6460100671,3.519806054,3.081051564,1.2446089108,-2.7788601544,0.3493080671,4.4527288589,3.8014992573,5.3744565154,11.2995549555,7.0573194322,9.4965461399,15.4452064584,8.8139072122,19.0273366631,2.1890291435,2.9467453974,4.9584573953,6.3322766264,4.2355272472,5.521408614,6.0341859697,5.6361735422,5.1845794629,5.3167786679,5.630088478,5.4215364317,5.3690115812,5.3890687769,5.3785439478,5.2484132179,5.1361699774
NGA,Nigeria,NG,NE.EXPO.GNFS.ZS,Exports of goods and services (% of GDP),units,Percentage of GDP,31.096390392,22.1875115239,15.952600133,13.392953339,46.5368685206,49.5109108347,34.6202347762,35.3996585951,27.9988944615,42.3483269004,45.4955234191,43.9137990255,48.2584436238,65.9166336531,57.0389303124,33.1294171342,35.4893288377,47.3676990196,33.4350581654,38.5609271268,53.7964659242,47.1223731104,32.7386255482,42.6375450087,39.9316452377,21.2383291575,27.3789355934,21.1298857251,24.9855593875,19.2755958747,25.2641156843,31.3298051901,31.4387474949,19.011789453,17.7202663322,10.6663096235,9.2181087189,13.171562101,15.6658827711,14.0314760731,12.737010131
NGA,Nigeria,NG,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),units,Percentage of GDP,24.0152879885,28.0388493277,23.0828201885,17.3316544457,40.9884090649,40.1640776321,41.5118034026,30.5269456038,27.276602016,31.0819371385,29.1132455945,38.0864311742,45.1993321677,67.8895213742,53.3341589972,31.9440453128,27.557381751,39.3318988418,38.3125793231,41.1454110348,32.1518141923,36.0435507685,37.2860414958,23.8773850947,21.750296994,-12.8082116639,12.7693223301,19.2541528908,15.7180195396,19.4419998919,17.3872693428,21.4642996208,12.9413891548,14.2766959713,14.0455091009,10.6663422467,11.5044079597,13.1760368999,12.4910305797,11.7177954291,10.9314502517
NGA,Nigeria,NG,GC.BAL.CASH.GD.CD,"Central government, Fiscal Balance (Current US $)",millions,U.S. dollars,-2230.33709416236,-7450.15914685408,-8496.93745413621,-4718.61206254588,-1744.25167616105,-426.799385928613,780.013186353161,-1177.55543794041,-1142.82708004092,-634.553184247514,935.729042768297,197.703382821272,531.876311685588,-1076.86713578213,-1144.58185189924,1262.07327744593,1185.5208559744,-357.803749695642,-2976.74418604651,-1853.69869885585,2757.08231314592,-2356.18667457814,-1970.58076922306,,7613.17678238036,-1215.07217879383,13828.8142400021,-931.872369381589,-90.5447618029018,-19052.0576681412,-7354.06475234788,-7662.05253661429,-7520.17979940493,-16345.2212384665,-8440.00139415128,-17310.3099095813,-15572.3139191769,-19589.4049239169,-16411.8527811216,-19187.1631316358,-22331.6252934094
NGA,Nigeria,NG,GC.REV.TOTL.GD.CD,"Central government, total revenue and grants  (Current US $)",millions,U.S. dollars,12580.5963646563,7956.97166499848,6802.08757350475,3864.24364067261,2478.61353376803,3403.76747201159,2791.53849246272,2495.86617332004,2641.69170914612,3175.48475745258,6039.023738642,4769.44622324911,4324.61841295499,2325.75512622726,1971.56599309312,5843.21456226115,6024.2627795887,4495.98246895544,3325.58139534884,7255.34746762171,19537.9313057416,20209.1503267974,17024.8495115098,21629.3853191805,33073.2364947064,41761.770834588,47180.1116710497,51346.9635268126,56789.0641796653,32535.5495897769,48595.4489421934,72252.5919260887,67650.4053824303,62041.9807931697,63504.4606898959,37538.9081637426,22391.2391712559,24722.8401885433,28557.9531318528,29368.3246339086,30538.9549592004
NGA,Nigeria,NG,GC.XPN.TOTL.GD.CD,"Central government, total expenditure and net lending  (Current US $)",millions,U.S. dollars,14810.9334588187,15407.1308118526,15299.025027641,8582.85570321849,4222.86520992908,3830.5668579402,2011.52530610956,3673.42161126046,3784.51878918704,3810.03794170009,5103.29469587371,4571.74284042784,3792.74210126941,3402.62226200939,3116.14784499236,4581.14128481522,4838.7419236143,4853.78621865108,6302.32558139535,9109.04616647755,16780.8489925956,22565.3370013756,18995.4302807328,21629.3853191805,25460.0611445801,42976.8430133819,33351.2974310477,46362.9664039275,66758.7138102911,51587.6072579181,55949.5136945412,79914.644462703,75170.5851818352,78387.2020316362,71944.4620840471,54849.2180733238,37963.5530904328,44312.2451124602,44969.8059129744,48555.4877655445,52870.5802526098
NGA,Nigeria,NG,GC.BAL.CASH.GD.ZS,"Central government, Fiscal Balance (% of GDP)",units,Percentage of GDP,-3.6808782141,-11.9561328715,-15.7543193672,-12.9249706669,-6.5881036873,-1.6436862278,3.7933170154,-5.3740724771,-4.7008036788,-2.7017049255,2.9724601279,0.6976894264,2.0840058154,-6.8200662387,-6.3284010013,3.4160424807,2.5761082485,-1.0111383879,-9.0895985454,-5.1677103968,5.943762148,-5.3382133896,-3.3333646176,,8.1380192729,-0.7348721367,5.6643966588,-0.3507271194,-0.0272624403,-7.0423892574,-1.9926344945,-1.8503116733,-1.6314463316,-3.1846010714,-1.5210956568,-3.4999801008,-3.8483455941,-5.2134772641,-4.0108887972,-4.1850883075,-4.3535098692
NGA,Nigeria,NG,GC.REV.TOTL.GD.ZS,"Central government, total revenue and grants  (% of GDP)",units,Percentage of GDP,20.7626206821,12.7694735919,12.6118687556,10.5847302222,9.3618158345,13.1085608388,13.5756557041,11.3905174028,10.866100674,13.5201004786,19.1837128639,16.8312355226,16.9447853267,14.7295831481,10.9008020563,15.8157767264,13.0905778329,12.7054578651,10.1547858749,20.2263369793,42.1201848026,45.7861671278,28.7986322953,31.9696373753,35.3532623379,25.257398121,19.3253638579,19.3253638579,17.0988187495,12.026417771,13.1672715834,17.4483030007,14.6762456003,12.0878730011,11.4450643824,7.5900103618,5.5334889251,6.5796774189,6.9792713727,6.4057949157,5.9535139097
NGA,Nigeria,NG,GC.XPN.TOTL.GD.ZS,"Central government, total expenditure and net lending  (% of GDP)",units,Percentage of GDP,24.4434988962,24.7256064634,28.3661881228,23.5097008891,15.9499195218,14.7522470666,9.7823386887,16.7645898799,15.5669043528,16.2218054041,16.2112527359,16.1335460962,14.8607795113,21.5496493868,17.2292030576,12.3997342458,10.5144695844,13.716596253,19.2443844203,25.3940473761,36.1764226546,51.1243805174,32.1319969128,31.9696373753,27.2152445959,25.9922702577,13.6609671991,17.4495458689,20.1006155653,19.0688070283,15.1599060778,19.298614674,16.3076919319,15.2724740725,12.9661600392,11.0899904626,9.3818345192,11.793154683,10.9901601699,10.5908832231,10.3070237789
